Date,Open,High,Low,Close,Volume,Adj Close
28-10-1997,16,18.5,15.87,18.12,85828400,0.62
27-10-1997,16.75,18.12,16.75,16.75,82339600,0.57
24-10-1997,18.12,18.38,16.5,16.56,97059200,0.57
23-10-1997,18,18.19,17.75,17.75,46695600,0.61
22-10-1997,19.06,19.25,18.5,18.56,37794400,0.63
21-10-1997,18.88,19.31,18.69,19.06,118818000,0.65
20-10-1997,20.12,20.19,18.63,18.69,102958800,0.64
17-10-1997,21.12,21.12,19.87,20.12,109667600,0.69
16-10-1997,21.12,22.06,20.88,21.5,184797200,0.73
15-10-1997,22.13,24.75,22.13,23.81,202717200,0.81
14-10-1997,22.69,22.75,22.19,22.69,41454000,0.77
13-10-1997,22.75,22.87,22.19,22.69,39656400,0.77
10-10-1997,21.5,22.75,21.5,22.69,67600400,0.77
09-10-1997,21.25,22.5,21.19,21.75,46832800,0.74
08-10-1997,21.75,21.81,21.31,21.5,27210400,0.73
07-10-1997,21.88,22,21.81,21.81,27322400,0.74
06-10-1997,22.19,22.25,21.69,21.94,23324000,0.75
03-10-1997,22,22.25,21.69,22.13,40558000,0.76
02-10-1997,21.44,22,21.37,21.94,33852000,0.75
01-10-1997,21.69,21.75,21.37,21.53,32617200,0.73
30-09-1997,22,22.31,21.69,21.69,35142800,0.74
29-09-1997,21.69,22.25,21.56,22.06,41809600,0.75
26-09-1997,21.5,21.94,21.12,21.31,52080000,0.73
25-09-1997,21.31,21.75,21,21.12,55846000,0.72
24-09-1997,21.69,21.75,21.37,21.5,55608000,0.73
23-09-1997,22.25,22.25,21.69,21.75,50134000,0.74
22-09-1997,22.13,23.06,22,22.81,50092000,0.78
19-09-1997,22.19,22.19,21.75,21.94,23732800,0.75
18-09-1997,21.5,22.5,21.5,22.31,42291200,0.76
17-09-1997,22,22,21.69,21.81,21691600,0.74
16-09-1997,22.06,22.14,21.75,21.94,33555200,0.75
15-09-1997,21.88,22.13,21.5,21.5,24228400,0.73
12-09-1997,22.19,22.25,21.44,22.06,28420000,0.75
11-09-1997,22.87,23,22.06,22.38,52469200,0.76
10-09-1997,21.75,23.12,21.69,22.94,68516000,0.78
09-09-1997,21.31,21.88,21.25,21.81,39757200,0.74
08-09-1997,22.25,22.25,21.44,21.5,43789200,0.73
05-09-1997,22.63,22.87,22,22.19,34176800,0.76
04-09-1997,22.56,22.87,22.25,22.5,30634800,0.77
03-09-1997,22.38,23.25,22.31,22.5,71033200,0.77
02-09-1997,22,22.56,21.94,22.38,46510800,0.76
29-08-1997,21.81,22,21.5,21.75,27417600,0.74
28-08-1997,22.13,22.5,22,22,23917600,0.75
27-08-1997,22.38,22.75,21.88,22.69,47658800,0.77
26-08-1997,22.63,23,22.13,22.25,56551600,0.76
25-08-1997,23.62,23.69,22.94,23.06,34658400,0.79
22-08-1997,23.44,24,23.37,23.62,56907200,0.81
21-08-1997,24.5,24.69,23.88,24,64820000,0.82
20-08-1997,24.44,25.12,24.19,24.62,81076800,0.84
19-08-1997,23.69,24.5,23.31,24.44,72290400,0.83
18-08-1997,23.31,23.75,22.75,23.62,54460000,0.81
15-08-1997,23.12,23.44,22.81,23.25,65240000,0.79
14-08-1997,23.62,24.25,22.69,23,108612000,0.79
13-08-1997,22.25,23.88,20.44,23.62,300356000,0.81
12-08-1997,24.06,24.25,21.88,22.06,262099600,0.75
11-08-1997,26.31,26.44,23.5,24.56,387749600,0.84
08-08-1997,27.81,28.37,26.13,26.81,453541200,0.92
07-08-1997,28.75,29.56,28.37,29.19,938859600,1
06-08-1997,25.25,27.75,25,26.31,1047620000,0.9
05-08-1997,19.94,20,19.48,19.75,61782000,0.67
04-08-1997,19.19,19.81,19.19,19.75,152829600,0.67
01-08-1997,17.62,19.19,17.56,19.19,120478400,0.65
31-07-1997,17.38,17.75,17.25,17.5,65954000,0.6
30-07-1997,16.94,17.69,16.75,17.38,93576000,0.59
29-07-1997,16.44,16.62,16.37,16.5,17810800,0.56
28-07-1997,16.44,16.5,16.25,16.44,27627600,0.56
25-07-1997,15.87,16.56,15.75,16.25,54490800,0.55
24-07-1997,16.12,16.12,15.63,15.81,33373200,0.54
23-07-1997,16.75,16.88,16,16.12,35322000,0.55
22-07-1997,16.37,16.69,16.31,16.56,57834000,0.57
21-07-1997,17.56,17.69,16,16.16,88729200,0.55
18-07-1997,17.87,17.94,17.06,17.34,79391200,0.59
17-07-1997,17,18.12,16.44,17.5,186566800,0.6
16-07-1997,15.81,16.5,15.63,16.44,111563200,0.56
15-07-1997,15.75,16,15.63,15.94,104588400,0.54
14-07-1997,15.25,15.63,14.88,15.63,102751600,0.53
11-07-1997,13.38,15.5,13.31,15.19,183736000,0.52
10-07-1997,12.87,13.38,12.75,13.25,123127200,0.45
09-07-1997,13.81,13.88,13.63,13.69,35504000,0.47
08-07-1997,13.88,14,13.69,13.75,23923200,0.47
07-07-1997,13.94,14.25,13.75,13.81,47868800,0.47
03-07-1997,13.12,13.88,13,13.69,46695600,0.47
02-07-1997,13.25,13.38,13,13.06,62490400,0.45
01-07-1997,13.94,14,13.12,13.19,112669200,0.45
30-06-1997,14.75,14.75,14,14.25,42795200,0.49
27-06-1997,14.69,14.81,14.62,14.69,39488400,0.5
26-06-1997,15.13,15.13,14.62,14.69,95496800,0.5
25-06-1997,15.31,15.38,15,15.13,49658000,0.52
24-06-1997,15.44,15.56,15.25,15.31,27787200,0.52
23-06-1997,15.5,15.63,15.38,15.38,24886400,0.52
20-06-1997,15.69,15.75,15.5,15.56,27546400,0.53
19-06-1997,16,16,15.69,15.75,30256800,0.54
18-06-1997,16.12,16.25,15.75,15.94,27412000,0.54
17-06-1997,15.56,16.5,15.5,16.34,35562800,0.56
16-06-1997,15.87,15.87,15.38,15.5,33502000,0.53
13-06-1997,16.06,16.12,15.75,15.81,33017600,0.54
12-06-1997,16.37,16.37,16,16.06,19672800,0.55
11-06-1997,16.31,16.44,16.25,16.31,26350800,0.56
10-06-1997,16.75,16.75,16.06,16.25,34762000,0.55
09-06-1997,16.69,16.94,16.62,16.62,18701200,0.57
06-06-1997,16.62,16.75,16.5,16.75,13218800,0.57
05-06-1997,16.62,17.13,16.56,16.69,16153200,0.57
04-06-1997,16.62,16.75,16.5,16.62,20101200,0.57
03-06-1997,16.75,16.94,16.62,16.69,16310000,0.57
02-06-1997,17,17,16.75,16.94,10396400,0.58
30-05-1997,16.5,17,16.37,16.62,44332400,0.57
29-05-1997,17.13,17.13,16.62,16.62,27795600,0.57
28-05-1997,17.38,17.5,17,17,21884800,0.58
27-05-1997,16.75,17.38,16.75,17.25,20521200,0.59
23-05-1997,16.62,17,16.62,16.88,16758000,0.58
22-05-1997,16.75,16.88,16.5,16.62,19191200,0.57
21-05-1997,17.13,17.13,16.5,16.88,30562000,0.58
20-05-1997,17,17.44,16.75,17.25,21207200,0.59
19-05-1997,17.5,17.62,17,17,13064800,0.58
16-05-1997,17.5,17.62,17.25,17.25,23324000,0.59
15-05-1997,17.75,18,17.5,17.75,24752000,0.61
14-05-1997,17.87,18,17.5,17.69,33910800,0.6
13-05-1997,17.5,17.87,17,17.56,49254800,0.6
12-05-1997,17.25,17.62,17,17.56,41244000,0.6
09-05-1997,17,17.5,17,17.06,47093200,0.58
08-05-1997,16.62,17.13,16.5,17,20734000,0.58
07-05-1997,16.88,17,16.37,16.5,28554400,0.56
06-05-1997,17,17.13,16.75,16.88,20787200,0.58
05-05-1997,17,17.13,16.75,17,24623200,0.58
02-05-1997,17,17.13,16.75,17,25496800,0.58
01-05-1997,16.88,17.13,16.75,17,18085200,0.58
30-04-1997,17,17.25,16.75,17,64408400,0.58
29-04-1997,18,18,17.5,17.69,12938800,0.6
28-04-1997,17.75,17.87,17.5,17.62,11692800,0.6
25-04-1997,17.62,17.87,17.38,17.5,21845600,0.6
24-04-1997,18.5,18.5,17.75,17.87,18734800,0.61
23-04-1997,18.38,18.5,18.12,18.12,13622000,0.62
22-04-1997,18.12,18.5,17.87,18.5,23662800,0.63
21-04-1997,18.63,18.63,18,18,22288000,0.61
18-04-1997,19.13,19.13,18.38,18.38,35361200,0.63
17-04-1997,18.25,19.13,18.12,19,54866000,0.65
16-04-1997,18.63,19,18.38,18.56,21554400,0.63
15-04-1997,19.13,19.25,18.12,18.44,34011600,0.63
14-04-1997,18.38,18.88,18,18.75,28089600,0.64
11-04-1997,18.88,18.88,18.12,18.25,19891200,0.62
10-04-1997,19,19.13,18.5,18.88,29246000,0.64
09-04-1997,19.25,19.25,18.88,19,61247200,0.65
08-04-1997,19.62,19.62,18.63,19.13,48456800,0.65
07-04-1997,19.75,19.87,19.25,19.5,63814800,0.67
04-04-1997,19.13,19.62,19,19.25,118812400,0.66
03-04-1997,18.5,19.13,18.25,18.88,137214000,0.64
02-04-1997,17.87,18.06,17.62,18,55608000,0.61
01-04-1997,17.62,17.81,17.38,17.5,55064800,0.6
31-03-1997,18.63,19.37,17.25,18.25,242561200,0.62
27-03-1997,17.5,19.25,17.25,18.63,284726400,0.64
26-03-1997,16.37,16.88,16.25,16.75,26709200,0.57
25-03-1997,16.62,16.62,16.08,16.5,28140000,0.56
24-03-1997,16.5,16.62,16.25,16.5,17805200,0.56
21-03-1997,17.5,17.5,16.37,16.62,34115200,0.57
20-03-1997,16,17.5,15.87,17.25,79259600,0.59
19-03-1997,16.37,16.37,15.87,16.12,52057600,0.55
18-03-1997,16.37,16.5,16.12,16.25,31768800,0.55
17-03-1997,16.25,16.5,16,16.5,48188000,0.56
14-03-1997,16.37,16.75,16.25,16.56,57604400,0.57
13-03-1997,16.37,16.37,16.12,16.37,26272400,0.56
12-03-1997,16.25,16.75,16.12,16.25,17749200,0.55
11-03-1997,16.62,16.62,16,16.37,24626000,0.56
10-03-1997,16.62,16.75,16.44,16.62,24796800,0.57
07-03-1997,16.75,16.75,16.37,16.5,17654000,0.56
06-03-1997,17,17,16.5,16.62,29072400,0.57
05-03-1997,16.62,17,16.5,17,24040800,0.58
04-03-1997,16.25,16.5,16,16.5,25799200,0.56
03-03-1997,16.5,16.5,16,16.12,32614400,0.55
28-02-1997,16.88,16.88,16.25,16.25,30469600,0.55
27-02-1997,17,17.13,16.75,17,25748800,0.58
26-02-1997,17,17.13,16.75,17.13,25793600,0.58
25-02-1997,17,17.38,16.88,16.88,34521200,0.58
24-02-1997,16.25,16.88,16.25,16.62,29397200,0.57
21-02-1997,16.88,17,16,16.37,52771600,0.56
20-02-1997,17.62,17.62,17,17,31236800,0.58
19-02-1997,17.87,17.87,17.13,17.62,60323200,0.6
18-02-1997,16.62,17.87,16.25,17.87,92069600,0.61
14-02-1997,16.25,16.37,16,16.31,59312400,0.56
13-02-1997,15.75,16.12,15.5,16.12,48958000,0.55
12-02-1997,15.75,15.87,15.5,15.75,44066400,0.54
11-02-1997,15.87,16,15.5,15.69,35019600,0.54
10-02-1997,16.12,16.12,15.63,15.63,46351200,0.53
07-02-1997,16.5,16.5,15.75,15.81,58816800,0.54
06-02-1997,15.25,16.12,15.25,16,99876000,0.55
05-02-1997,15.25,15.63,15.25,15.25,98621600,0.52
04-02-1997,16.25,16.37,15.13,15.38,178161200,0.52
03-02-1997,16.88,17,16.25,16.31,92027600,0.56
31-01-1997,16.62,16.62,16.5,16.62,49907200,0.57
30-01-1997,16.75,16.75,16.5,16.75,34983200,0.57
29-01-1997,16.62,16.75,16.5,16.62,37926000,0.57
28-01-1997,17,17,16.5,16.62,52640000,0.57
27-01-1997,17.13,17.25,16.62,16.62,53510800,0.57
24-01-1997,17.25,17.25,16.88,16.88,47070800,0.58
23-01-1997,17.25,17.38,17.13,17.25,43086400,0.59
22-01-1997,17.38,17.5,17,17.19,51405200,0.59
21-01-1997,17,17.25,16.88,17.25,71206800,0.59
20-01-1997,16.88,17.13,16.75,16.94,72906400,0.58
17-01-1997,16.75,17.13,16.62,16.75,81286800,0.57
16-01-1997,17.13,17.13,16.62,16.75,167826400,0.57
15-01-1997,18,18,17.13,17.25,108273200,0.59
14-01-1997,18.38,18.38,17.75,17.87,63943600,0.61
13-01-1997,18.5,18.5,18.12,18.12,76437200,0.62
10-01-1997,17.62,18.25,17.62,18.25,88429600,0.62
09-01-1997,17.75,17.87,17.5,17.75,111664000,0.61
08-01-1997,18.25,18.38,17.38,17.62,275032800,0.6
07-01-1997,18.12,18.25,17.5,17.5,244232800,0.6
06-01-1997,17.62,18.34,17.25,17.87,470708000,0.61
03-01-1997,21.12,22.25,21,21.75,29929200,0.74
02-01-1997,21.12,21.25,20.75,21,35778400,0.72
31-12-1996,21.37,21.5,20.75,20.88,95936400,0.71
30-12-1996,23.12,23.25,21.75,21.75,65450000,0.74
27-12-1996,22.87,23.75,22.87,23.12,34249600,0.79
26-12-1996,23.25,23.25,22.87,23,21221200,0.79
24-12-1996,23.25,23.37,22.87,23.12,14403200,0.79
23-12-1996,24,24.25,23.25,23.25,83076000,0.79
20-12-1996,22.5,23.62,21.37,23.5,136609200,0.8
19-12-1996,23,23.25,22.25,22.25,34221600,0.76
18-12-1996,22.75,23.12,22.63,23.12,51268000,0.79
17-12-1996,22.38,22.5,22.25,22.5,39312000,0.77
16-12-1996,23.5,23.5,22.5,22.63,37310000,0.77
13-12-1996,23.75,23.88,23.25,23.25,22274000,0.79
12-12-1996,24.13,24.25,23.88,23.88,21750400,0.82
11-12-1996,23.75,24.25,23.75,24,40840800,0.82
10-12-1996,24.87,25,24.25,24.5,46071200,0.84
09-12-1996,25.25,25.38,24.81,25,39662000,0.85
06-12-1996,24.38,25.38,24,25.12,57346800,0.86
05-12-1996,25,25.25,25,25,35534800,0.85
04-12-1996,25.12,25.38,24.87,25,47706400,0.85
03-12-1996,25.25,25.5,25,25.12,68882800,0.86
02-12-1996,24.13,25.12,23.88,25.12,43744400,0.86
29-11-1996,24.5,24.62,24,24.13,10572800,0.82
27-11-1996,24.13,24.62,24.13,24.5,22260000,0.84
26-11-1996,24.87,25,24,24.25,28246400,0.83
25-11-1996,25.38,25.5,25,25,19737200,0.85
22-11-1996,24.5,25.25,24.5,25.25,25995200,0.86
21-11-1996,24.87,25,24.38,24.5,17651200,0.84
20-11-1996,24.87,25.38,24.87,25,25774000,0.85
19-11-1996,24.87,25.12,24.62,24.87,31108000,0.85
18-11-1996,25,25.12,24.5,24.75,38208800,0.84
15-11-1996,25.88,26,25,25,32678800,0.85
14-11-1996,25.5,25.75,25.38,25.63,12132400,0.87
13-11-1996,25.38,25.88,25,25.56,20902000,0.87
12-11-1996,26.13,26.25,25.12,25.25,35739200,0.86
11-11-1996,26.37,26.37,25.88,26,23133600,0.89
08-11-1996,25.88,26.25,25.75,26.25,47177200,0.9
07-11-1996,25.38,26,25.25,25.88,38768800,0.88
06-11-1996,25.63,25.75,24.87,25.5,45077200,0.87
05-11-1996,24.5,25.88,24.5,25.5,94528000,0.87
04-11-1996,24.38,24.5,23.75,24.38,22817200,0.83
01-11-1996,23.37,24.25,23.12,24.25,52833200,0.83
31-10-1996,23.25,23.37,22.25,23,48554800,0.79
30-10-1996,23.5,24,22.87,22.87,64262800,0.78
29-10-1996,24.62,24.75,23.12,23.25,49907200,0.79
28-10-1996,25.12,25.12,24.5,24.5,29999200,0.84
25-10-1996,24.87,25,24.5,24.5,19390000,0.84
24-10-1996,25,25,24.5,24.75,21092400,0.84
23-10-1996,24.75,25.25,24.38,24.75,40014800,0.84
22-10-1996,25.63,25.63,24.25,24.87,53429600,0.85
21-10-1996,26.5,26.62,25.5,25.63,46902800,0.87
18-10-1996,26.5,26.62,26,26.56,95664800,0.91
17-10-1996,27.5,27.75,26.37,26.37,256656400,0.9
16-10-1996,25.25,26.13,24.62,25.75,83686400,0.88
15-10-1996,25.75,25.88,25,25.25,90764800,0.86
14-10-1996,24.5,25.38,24.25,25.25,67421200,0.86
11-10-1996,24.38,24.62,24,24.25,30172800,0.83
10-10-1996,23.88,24.5,23.75,24.19,69174000,0.83
09-10-1996,23.37,23.62,22.87,23,21302400,0.79
08-10-1996,23.5,24.25,23.25,23.25,47608400,0.79
07-10-1996,23,23.37,22.87,23.12,23928800,0.79
04-10-1996,22.87,23.12,22.13,22.81,33364800,0.78
03-10-1996,23.62,23.75,22.38,22.38,56929600,0.76
02-10-1996,23.62,24.62,23.12,23.62,69204800,0.81
01-10-1996,22,24.75,22,24.62,134811600,0.84
30-09-1996,22.13,22.38,22.13,22.19,21361200,0.76
27-09-1996,22.25,22.38,22.13,22.31,20392400,0.76
26-09-1996,22.38,22.5,22.25,22.38,25821600,0.76
25-09-1996,22.5,22.63,22,22.38,27260800,0.76
24-09-1996,22.38,22.87,22.38,22.5,35946400,0.77
23-09-1996,22.87,22.87,22.38,22.38,11440800,0.76
20-09-1996,23.37,23.5,22.75,22.87,37287600,0.78
19-09-1996,23.62,23.62,23.37,23.37,29867600,0.8
18-09-1996,23,24.13,22.87,23.5,88340000,0.8
17-09-1996,22.87,23.12,22.5,23,52292800,0.79
16-09-1996,21.5,23,21.37,22.38,61163200,0.76
13-09-1996,20.38,21.25,20.38,21,41652800,0.72
12-09-1996,21,21.12,20.25,20.38,65228800,0.7
11-09-1996,21.5,21.75,21,21.12,36800400,0.72
10-09-1996,22.13,22.13,21.5,21.5,38928400,0.73
09-09-1996,22.63,22.75,21.88,22,37060800,0.75
06-09-1996,23.12,23.25,22.63,23,60208400,0.79
05-09-1996,23.5,23.75,22.87,22.87,69896400,0.78
04-09-1996,23.88,24.62,23.88,24.13,25362400,0.82
03-09-1996,24.13,24.38,23.88,24.13,17074400,0.82
30-08-1996,24.75,24.75,24.25,24.25,26432000,0.83
29-08-1996,24.87,24.87,24.38,24.5,26731600,0.84
28-08-1996,24.87,25,24.5,24.87,40899600,0.85
27-08-1996,24.13,25,24,24.86,72326800,0.85
26-08-1996,23.88,24.13,23.5,24.13,22419600,0.82
23-08-1996,23,24,23,23.88,50864800,0.82
22-08-1996,23,23.25,22.87,23.25,21921200,0.79
21-08-1996,23.5,23.62,22.87,23,28336000,0.79
20-08-1996,23.88,23.88,23.37,23.5,52939600,0.8
19-08-1996,22.38,23.62,22.38,23.62,56579600,0.81
16-08-1996,22.63,22.63,22.13,22.5,35439600,0.77
15-08-1996,22.63,22.75,22.25,22.25,26905200,0.76
14-08-1996,22.63,23,22.63,22.75,17964800,0.78
13-08-1996,22.87,23.12,22.38,22.5,25877600,0.77
12-08-1996,23.37,23.62,22.38,23,37836400,0.79
09-08-1996,22.25,23.37,22.13,23.12,57696800,0.79
08-08-1996,22.38,22.38,21.88,22.13,25379200,0.76
07-08-1996,21.75,22.63,21.62,22.38,62115200,0.76
06-08-1996,21,21.5,20.75,21.5,23396800,0.73
05-08-1996,21.62,21.88,20.88,21,25253200,0.72
02-08-1996,21.62,22,21.25,21.62,31987200,0.74
01-08-1996,22,22,21.12,21.25,27540800,0.73
31-07-1996,21.25,22,21.25,22,23195200,0.75
30-07-1996,22.63,22.75,21.25,21.37,47350800,0.73
29-07-1996,22,22.5,21.75,22.25,48924400,0.76
26-07-1996,21.5,22,21.12,22,30920400,0.75
25-07-1996,21.12,21.37,20.75,21,28607600,0.72
24-07-1996,20,21,19.87,20.81,66018400,0.71
23-07-1996,20.5,20.63,20.25,20.5,32530400,0.7
22-07-1996,20.88,20.88,20,20.25,38052000,0.69
19-07-1996,20.88,21,20.75,20.75,66494400,0.71
18-07-1996,21.5,21.75,20.36,20.88,224263200,0.71
17-07-1996,17.38,17.5,16.62,16.88,58399600,0.58
16-07-1996,17.38,17.38,16,16.88,72304400,0.58
15-07-1996,18.12,18.12,17.13,17.19,33306000,0.59
12-07-1996,18.38,18.38,17.25,18.06,67247600,0.62
11-07-1996,18.75,18.88,17.38,17.87,72788800,0.61
10-07-1996,19.13,19.5,18.75,18.75,42347200,0.64
09-07-1996,19.5,19.62,19,19,46956000,0.65
08-07-1996,19.62,19.87,19,19.13,47227600,0.65
05-07-1996,19.37,19.75,19.25,19.5,26538400,0.67
03-07-1996,20.38,20.38,19.37,19.37,72153200,0.66
02-07-1996,21.37,21.5,21,21,22251600,0.72
01-07-1996,21.12,21.5,21,21.5,32995200,0.73
28-06-1996,20.88,21,20.63,21,28921200,0.72
27-06-1996,20,21,19.75,20.63,57310400,0.7
26-06-1996,20.63,20.75,19.62,19.87,101082800,0.68
25-06-1996,22.13,22.25,20.38,20.63,61740000,0.7
24-06-1996,22.63,22.63,22.13,22.25,30690800,0.76
21-06-1996,22.87,22.87,22.38,22.63,40462800,0.77
20-06-1996,23.37,23.37,22.5,22.75,36772400,0.78
19-06-1996,23.12,23.37,22.63,23.12,33616800,0.79
18-06-1996,23.62,23.75,22.63,22.75,55806800,0.78
17-06-1996,24.13,24.13,23.62,23.62,28232400,0.81
14-06-1996,24.75,24.75,23.88,23.94,36240400,0.82
13-06-1996,24.38,24.92,24,24.62,47854800,0.84
12-06-1996,24.5,24.5,24,24.25,37979200,0.83
11-06-1996,24.25,24.25,24,24,38264800,0.82
10-06-1996,24.38,24.5,24,24.13,26591600,0.82
07-06-1996,24,24.38,23.5,24.38,66942400,0.83
06-06-1996,25,25.25,24.13,24.25,90524000,0.83
05-06-1996,25.38,25.5,24.25,25.12,127526000,0.86
04-06-1996,24,24.38,23.88,24.19,190559600,0.83
03-06-1996,25.88,26,24.75,24.75,31365600,0.84
31-05-1996,25.63,26.62,25.5,26.13,40661600,0.89
30-05-1996,24.87,25.75,24.75,25.5,25866400,0.87
29-05-1996,26.25,26.25,24.75,24.87,54880000,0.85
28-05-1996,26.75,27.25,26.37,26.37,25463200,0.9
24-05-1996,26.25,26.87,26.13,26.75,28310800,0.91
23-05-1996,26.13,26.62,25.75,26.25,31012800,0.9
22-05-1996,27.38,27.38,25.75,26.06,50470000,0.89
21-05-1996,28,28.12,27.12,27.12,28596400,0.93
20-05-1996,27.88,28.12,27.63,27.94,21128800,0.95
17-05-1996,28.37,28.37,27.5,27.63,30825200,0.94
16-05-1996,28.25,28.62,27.88,28.37,32519200,0.97
15-05-1996,27.88,28.88,27.75,28.5,73091200,0.97
14-05-1996,27.75,28,27.5,27.5,49406000,0.94
13-05-1996,27.12,27.63,26.62,27.06,46754400,0.92
10-05-1996,26.25,27.38,26,27.25,27647200,0.93
09-05-1996,26.37,26.5,25.75,26.13,24519600,0.89
08-05-1996,27.25,27.25,25.63,26.75,46698400,0.91
07-05-1996,26.37,27.38,26.25,26.87,88384800,0.92
06-05-1996,24.87,25.88,24.75,25.63,72371600,0.87
03-05-1996,24.13,24.13,23.5,23.88,27115200,0.82
02-05-1996,24.5,24.5,23.5,23.75,47076400,0.81
01-05-1996,24.38,24.75,24.13,24.38,28176400,0.83
30-04-1996,24.87,24.87,24.13,24.38,34165600,0.83
29-04-1996,25,25,24.5,24.75,30262400,0.84
26-04-1996,25,25.12,24.62,24.75,47216400,0.84
25-04-1996,24.38,24.87,24.13,24.87,43601600,0.85
24-04-1996,24.62,24.75,24.19,24.25,32085200,0.83
23-04-1996,25.12,25.25,24.62,24.75,42487200,0.84
22-04-1996,25.25,25.5,24.87,25.12,27778800,0.86
19-04-1996,24.62,25.12,24.62,25.06,25449200,0.86
18-04-1996,25.38,25.39,24.25,24.75,54311600,0.84
17-04-1996,25.88,26,25.12,25.25,21352800,0.86
16-04-1996,25.88,26,25.63,25.88,25354000,0.88
15-04-1996,25.5,25.75,25,25.75,38519600,0.88
12-04-1996,25.88,25.88,25.38,25.5,20358800,0.87
11-04-1996,26.13,26.25,25.5,25.75,24567200,0.88
10-04-1996,26.13,26.5,25.88,26,43691200,0.89
09-04-1996,24.87,26.5,24.38,26,58769200,0.89
08-04-1996,23.88,24.5,23.75,24.38,42207200,0.83
04-04-1996,24.62,24.62,24,24.13,21512400,0.82
03-04-1996,25.12,25.12,24.33,24.56,18060000,0.84
02-04-1996,25.63,25.63,24.87,25,25359600,0.85
01-04-1996,25.12,25.88,24.52,25.5,39659200,0.87
29-03-1996,24.25,24.75,23.75,24.56,41630400,0.84
28-03-1996,24.75,25.63,24.13,24.19,73973200,0.83
27-03-1996,23.25,25.25,23,25.25,107324000,0.86
26-03-1996,24,24.5,23.62,23.88,40199600,0.82
25-03-1996,25.5,25.75,24,24,41092800,0.82
22-03-1996,25.25,25.38,24.87,25.38,26891200,0.87
21-03-1996,25.5,25.5,25,25.12,27496000,0.86
20-03-1996,25.75,25.75,25.12,25.25,28996800,0.86
19-03-1996,26.37,26.5,25.63,25.75,31091200,0.88
18-03-1996,25.94,26.13,25.75,26.13,27283200,0.89
15-03-1996,26,26,25.5,25.88,25345600,0.88
14-03-1996,25.88,25.88,25.5,25.63,23340800,0.87
13-03-1996,25.88,26.13,25.63,25.75,24920000,0.88
12-03-1996,26,26.37,25.63,25.81,24038000,0.88
11-03-1996,26.25,26.37,25.75,25.88,31752000,0.88
08-03-1996,25.75,26.25,25,26,37251200,0.89
07-03-1996,26.25,26.37,25.38,25.81,65016000,0.88
06-03-1996,26.75,26.87,26.13,26.19,24763200,0.89
05-03-1996,26.5,26.75,26.25,26.62,29610000,0.91
04-03-1996,27.25,27.38,26.25,26.25,46888800,0.9
01-03-1996,27.63,27.63,26.62,26.87,57783600,0.92
29-02-1996,27.5,27.75,27.25,27.5,28221200,0.94
28-02-1996,28.88,28.88,27.63,27.75,46978400,0.95
27-02-1996,29.87,29.87,28.5,28.62,37290400,0.98
26-02-1996,30,30.12,29.5,29.5,29570800,1.01
23-02-1996,29.87,30.25,29.63,29.87,43321600,1.02
22-02-1996,30,30.12,29.63,29.87,46046000,1.02
21-02-1996,29.38,29.75,29.13,29.63,55459600,1.01
20-02-1996,28,29.5,28,29,94228400,0.99
16-02-1996,28.12,28.37,27.5,27.5,39110400,0.94
15-02-1996,27.63,28.12,27.38,28,30520000,0.96
14-02-1996,28.25,28.25,27.44,27.63,40796000,0.94
13-02-1996,28,28.88,27.88,28.12,57125600,0.96
12-02-1996,28.12,28.5,28,28.37,48568800,0.97
09-02-1996,27.88,28.5,27.63,27.75,51422000,0.95
08-02-1996,27.5,28.12,27.5,27.88,65791600,0.95
07-02-1996,29.75,29.75,27.75,28.25,90081600,0.96
06-02-1996,29.25,30,29.25,29.63,56554400,1.01
05-02-1996,29.69,29.75,29,29.25,79682400,1
02-02-1996,28.88,29.63,28.75,29.25,138994800,1
01-02-1996,27.5,28.37,27.5,28.37,83260800,0.97
31-01-1996,27.75,28,27.38,27.63,82014800,0.94
30-01-1996,27,28.12,26.86,27.31,155710800,0.93
29-01-1996,29,29.75,28.75,29.13,83148800,0.99
26-01-1996,30.37,31.25,28.62,30.62,183937600,1.05
25-01-1996,31.75,32,30.12,30.25,111300000,1.03
24-01-1996,32.12,32.25,31.75,32.25,163973600,1.1
23-01-1996,33.75,34,31,31.62,247072000,1.08
22-01-1996,29.75,31,29.25,30.5,124936000,1.04
19-01-1996,31,31.75,29.38,29.87,207306400,1.02
18-01-1996,32.88,33.37,30.37,31.94,174596800,1.09
17-01-1996,34.38,34.38,33.75,34,59102400,1.16
16-01-1996,34.38,34.75,33.62,34.56,88228000,1.18
15-01-1996,33.75,34.5,33.37,34.12,90770400,1.16
12-01-1996,34.75,34.75,33.25,33.87,100464000,1.16
11-01-1996,32.63,35,32.38,35,189184800,1.19
10-01-1996,32.5,34.75,32.25,34.25,91358400,1.17
09-01-1996,34.63,34.63,32.75,32.75,62804000,1.12
08-01-1996,34.5,35.5,34,34.63,30335200,1.18
05-01-1996,31.62,34.25,31.38,34.25,111482000,1.17
04-01-1996,32.38,32.38,31.38,31.56,75045600,1.08
03-01-1996,32,32.88,31.87,32.12,107458400,1.1
02-01-1996,32.25,32.25,31.75,32.12,34823600,1.1
29-12-1995,32,32.38,31.62,31.87,76034000,1.09
28-12-1995,32.12,32.75,31.87,32,62498800,1.09
27-12-1995,32.12,33.37,31.87,32.38,67141200,1.11
